MDSS01.LC03PRMA.GT01068,Front Vibration Sensor Error,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT01069,Middle Vibration Sensor Error,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT01070,Rear Vibration Sensor Error,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT01071,P25 Pressure Sensor Calibration,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT01072,T25 Temp Sensor Calibration,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02007,IP Compressor Roller Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02008,IP Compressor Rotor Blade Damage,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02009,IP Compressor Stator Blade Damage,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02010,IP Compressor Stub Shaft Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02011,HP Compressor Forward Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02013,Internal Gearbox WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02014,Radial Driveshaft from IGB WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02015,Transfer (Bevel) Gearbox WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02016,External Gearbox WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02017,HP Compressor Rotor Blade Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02018,HP Compressor Stator Blade Wear,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02047,HP Turbine Rotor Blade Damage,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02048,HP Nozzle Guide Vanes BurntWorn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02049,IP Turbine Rotor Blade Damage,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02050,IP Nozzle Guide Vanes BurntWorn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02051,IP Turbine Roller Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02052,HP Turbine Roller Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02053,LP Turbine Roller Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02054,PTO Thrust Bearing WornDamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02055,Power Turbine Rotor Blade Damage,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02056,Power Turbine Nozzle Guive Vane BurntWorn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02057,WCOC FouledClogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02058,Worn Lube Oil Pump  Low LO Supply Pres,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02059,Fuel Metering Valve Internals Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02060,Fuel Metering Valve Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02061,Worn Fuel Pump,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02062,WCAC FouledClogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02066,AirLabyrinth Seals  LP Front Bearing WornLeaking,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02067,AirLabyrinth Seals  LP Tail Bearing WornLeaking,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02068,Front Vibration Sensor Error,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02069,Middle Vibration Sensor Error,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02070,Rear Vibration Sensor Error,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02071,P25 Pressure Sensor Calibration,,,,,Shipboard BBNs
MDSS01.LC03PRMA.GT02072,T25 Temp Sensor Calibration,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01004,1st Stage Compressor Rings Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01005,2nd Stage Compressor Rings Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01006,3rd Stage Compressor Rings Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01010,1st Stage Concentric Valve Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01011,2nd Stage Lamellar Valve Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01012,3rd Stage Lamellar Valves Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01013,1st and 2nd Stage Intercooler CloggedFouled,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01014,3rd Stage Re-cooler Tube Clogged Fouled,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01015,Worn LO Pump  Low Oil Pressure,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01016,Power Supply Problem,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01017,Electrical imbalance,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01018,Rotor Bars crackedloose,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01019,Motor DE Bearing worndamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01020,Motor ODE Bearing worndamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01021,Stator Windings openshorted,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP01022,Motor Foundation Foot brokenwarped,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02004,1st Stage Compressor Rings Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02005,2nd Stage Compressor Rings Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02006,3rd Stage Compressor Rings Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02010,1st Stage Concentric Valve Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02011,2nd Stage Lamellar Valve Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02012,3rd Stage Lamellar Valves Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02013,1st and 2nd Stage Intercooler CloggedFouled,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02014,3rd Stage Re-cooler Tube Clogged Fouled,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02015,Worn LO Pump  Low Oil Pressure,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02016,Power Supply Problem,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02017,Electrical imbalance,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02018,Rotor Bars crackedloose,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02019,Motor DE Bearing worndamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02020,Motor ODE Bearing worndamaged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02021,Stator Windings openshorted,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MP02022,Motor Foundation Foot brokenwarped,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP023,AC Plant Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP024,Port WJ Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP025,Stbd WJ Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP026,Nr 3 SSDG Wye Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP027,Nr 4 SSDG Wye Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP028,SSDG Cooling Loop F4 Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP029,GT Cooling Loop Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP030,Nr 1 SSDG Wye Inlet Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP031,Nr 2 SSDG Wye Inlet Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP032,SSDG Cooling Loop F1 Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP033,Mission Zone Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP034,MMR UL Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP035,Nr 2 Firemain Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP036,Nr 1 Firemain Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP037,Seawater Pump Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP038,Fin Stabilizer HPU Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP039,GT HPU Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP040,VCHT System Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP041,Shaft Seal Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.MSWP042,Splitting Gear Inlet Strainer Clogged,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01017,L1 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01018,L2 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01019,L3 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01020,L4 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01021,L5 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01022,L6 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01023,L7 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01024,L8 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01025,R1 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01026,R2 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01027,R3 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01028,R4 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01029,R5 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01030,R6 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01031,R7 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01032,R8 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01033,L1 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01034,L2 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01035,L3 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01036,L4 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01037,L5 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01038,L6 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01039,L7 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01040,L8 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01041,R1 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01042,R2 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01043,R3 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01044,R4 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01045,R5 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01046,R6 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01047,R7 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01048,R8 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01049,L1 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01050,L2 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01051,L3 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01052,L4 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01053,L5 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01054,L6 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01055,L7 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01056,L8 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01057,R1 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01058,R2 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01059,R3 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01060,R4 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01061,R5 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01062,R6 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01063,R7 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01064,R8 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01065,L1 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01066,L2 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01067,L3 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01068,L4 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01069,L5 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01070,L6 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01071,L7 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01072,L8 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01073,R1 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01074,R2 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01075,R3 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01076,R4 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01077,R5 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01078,R6 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01079,R7 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01080,R8 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01081,MAIN BEARING 1 WORN,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01082,MAIN BEARING 2 WORN,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01083,Main Bearing 3 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01084,Main Bearing 4 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01085,Main Bearing 5 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01086,Main Bearing 6 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01087,Main Bearing 7 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01088,Main Bearing 8 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01089,Main Bearing 9 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01090,L Side Improper Timing,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01091,R Side Improper Timing,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01092,Rod Bearing 1 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01093,Rod Bearing 2 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01094,Rod Bearing 3 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01095,Rod Bearing 4 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01096,Rod Bearing 5 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01097,Rod Bearing 6 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01098,Rod Bearing 7 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01099,Rod Bearing 8 Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01100,Crankshaft Misalignment,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01101,Lubricating Oil Pump  Main Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01102,LO combicooler TCV Misadjust,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01103,LO Condition Unsatisfactory,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01104,FO Pump Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01105,L1 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01106,L2 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01107,L3 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01108,L4 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01109,L5 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01110,L6 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01111,L7 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01112,L8 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01113,R1 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01114,R2 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01115,R3 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01116,R4 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01117,R5 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01118,R6 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01119,R7 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01120,R8 Fuel Injection Pump PlungerBarrel Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01121,JW Pump Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01122,JW Cooler (combi-cooler) SW Side FoulingClog,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01123,JW Thermostatic Valve Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01124,SW Pump Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01125,L Turbocharger WornDirty Turbine,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01126,R Turbocharger WornDirty Turbine,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01127,L Turbocharger WornDirty Compressor,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01128,R Turbocharger WornDirty Compressor,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01129,Air Cooler HX Fouled JW Side,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01130,Air Cooler ObstructionFouled (air side),,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01131,L Turbocharger Bearing Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01132,R Turbocharger Bearing Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01133,PARTICLE CONTAMINATION,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01134,INSUFFICIENT OIL VISCOSITY,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01135,OIL OVERHEATED,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01136,H2O CONTENT HIGH,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD01137,ADDITIVE PACKAGE DEPLETED,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02017,L1 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02018,L2 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02019,L3 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02020,L4 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02021,L5 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02022,L6 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02023,L7 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02024,L8 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02025,R1 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02026,R2 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02027,R3 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02028,R4 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02029,R5 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02030,R6 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02031,R7 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02032,R8 Intake Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02033,L1 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02034,L2 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02035,L3 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02036,L4 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02037,L5 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02038,L6 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02039,L7 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02040,L8 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02041,R1 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02042,R2 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02043,R3 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02044,R4 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02045,R5 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02046,R6 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02047,R7 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02048,R8 Exhaust Valve Stems  Seats WornDirty,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02049,L1 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02050,L2 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02051,L3 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02052,L4 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02053,L5 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02054,L6 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02055,L7 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02056,L8 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02057,R1 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02058,R2 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02059,R3 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02060,R4 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02061,R5 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02062,R6 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02063,R7 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02064,R8 Fuel Injector Nozzle Degraded,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02065,L1 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02066,L2 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02067,L3 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02068,L4 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02069,L5 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
MDSS01.LC03PRMA.PD02070,L6 Piston RingsCylinder Liners Worn,,,,,Shipboard BBNs
